/TXT_Materials/TXT_Carpaint,Car paint Black,FC973D4D-DD68-4C75-B294-60E2659B765D
/TXT_Materials/TXT_Carpaint,Car paint Black Matte,4F054566-5445-406C-9DAC-F890B55DA39B
/TXT_Materials/TXT_Carpaint,Car paint Dark Grey,1B340644-3868-43A2-84D2-A4A1985F1A55
/TXT_Materials/TXT_Carpaint,Car paint Dark Grey Matte,7EDB39F6-C3C8-4E36-9D0C-ECE49150EB67
/TXT_Materials/TXT_Carpaint,Car paint Silver Pearl,07547ED3-50C6-4D58-9859-1373D5159A79
/TXT_Materials/TXT_Carpaint,Car paint Grey,3C61741F-6E85-46DF-A244-B4C5C5BE7EF8
/TXT_Materials/TXT_Carpaint,Car paint Grey Matte,0FA58122-1E05-4B47-96E3-2593A784E971
/TXT_Materials/TXT_Carpaint,Car paint Silver,F6197E55-B869-406A-9B44-DF39A1C7C20D
/TXT_Materials/TXT_Carpaint,Car paint Light Grey,6FD29CDD-0280-4412-A8D4-6705D22DF866
/TXT_Materials/TXT_Carpaint,Car paint Pearl,AE2DB045-7E12-42AA-99CB-FED2FB800EC7
/TXT_Materials/TXT_Carpaint,Car paint White,B449D760-6800-47F9-AB89-4CF838A5D9B1
/TXT_Materials/TXT_Carpaint,Car paint White Matte,F5DA999B-ADA6-4FD2-A010-02E0D6416422
/TXT_Materials/TXT_Carpaint,Car paint Dark Red,1FE3B751-61EB-469D-ACC4-50A0727310FB
/TXT_Materials/TXT_Carpaint,Car paint Cherry,659942CA-CC6B-4B0B-B125-6DE46B410464
/TXT_Materials/TXT_Carpaint,Car paint Vivid Red,F74DE049-9DBB-4A0C-990B-80D1602FE044
/TXT_Materials/TXT_Carpaint,Car paint Plum,BB2ACA61-3E52-4C25-A44B-2978756B2360
/TXT_Materials/TXT_Carpaint,Car paint Chocolat,86C76CA2-546B-4EB4-B7AF-19D65BB85A8F
/TXT_Materials/TXT_Carpaint,Car paint Brown,7B854BEC-C83A-47C4-A053-A309B4F3C0D8
/TXT_Materials/TXT_Carpaint,Car paint Beige,8144DC9E-702B-4B67-BFFB-88AEFD49EF34
/TXT_Materials/TXT_Carpaint,Car paint Coral,C1125266-E2B2-4477-9117-CEE08B497FE1
/TXT_Materials/TXT_Carpaint,Car paint Orange,D5D09729-E118-4EB8-852F-2A59718A15F9
/TXT_Materials/TXT_Carpaint,Car paint Gold,8E38B346-9456-4415-A1FF-4E123AA596C6
/TXT_Materials/TXT_Carpaint,Car paint Yellow,6974B024-5976-47C4-9CFC-43446A57AEEF
/TXT_Materials/TXT_Carpaint,Car paint Dark Blue,D2691709-B852-4FC7-AA50-3952A69CDD70
/TXT_Materials/TXT_Carpaint,Car paint Dark Blue Matte,C0100418-33B9-4FEB-A12F-E893EEDFDC78
/TXT_Materials/TXT_Carpaint,Car paint Sea Pearl,44AA3269-4842-457A-B807-05EA73A65A6A
/TXT_Materials/TXT_Carpaint,Car paint Blue,7274B80F-E4E1-4945-AEC8-E7D5E6B8CF23
/TXT_Materials/TXT_Carpaint,Car paint Ocean,AB5C1F86-F14B-4E17-80B3-50FF62C8C00F
/TXT_Materials/TXT_Carpaint,Car paint Light Blue,45B96C28-6620-4624-ADDC-188097197086
/TXT_Materials/TXT_Carpaint,Car paint Turquoise,18FF9640-72CA-4480-B97C-83178A309E02
/TXT_Materials/TXT_Carpaint,Car paint Green,0B109127-61DE-4AE5-8480-8239FCC76E8B
/TXT_Materials/TXT_Carpaint,Car paint Khaki Matte,310E118B-7532-4D2F-A9AA-A27D3F0DEDEA
/TXT_Materials/TXT_Carpaint,Car paint Lagoon,5F37E2E6-BA7A-4623-8DDA-349B7C8829F3
/TXT_Materials/TXT_Carpaint,Car paint Apple Green,E6934FAA-6679-4C2C-91A8-6441D20E1972
/TXT_Materials/TXT_Modelling,Clay01,5358348E-4C25-4A23-A025-1B214945EADE
/TXT_Materials/TXT_Modelling,Clay02,9F2F2475-5206-474C-B72A-BC29D3760497
/TXT_Materials/TXT_Modelling,Clay03,DF310174-6391-4A92-8753-5D922BCFECDA
/TXT_Materials/TXT_Modelling,Carved wood,D4AB2741-1691-4837-9B77-AF15804411FF
/TXT_Materials/TXT_Modelling,Chiseled stone,7489ED87-128F-4243-99CB-2238A4408485
/TXT_Materials/TXT_Modelling,3d Printed,C00C3A4C-79A5-472C-92A8-08C619ED9100
/TXT_Materials/TXT_Modelling,Cardboard,BBCDE3D7-8ACE-4BA7-ADE0-6693931F5D2A
/TXT_Materials/TXT_Modelling,Wet plaster,33A09BBF-F5DD-41A6-99A8-A77713831725
/TXT_Materials/TXT_Subsurface,White styrofoam,C7D68E0C-598C-4DA3-B002-875DD6ACF1E6
/TXT_Materials/TXT_Subsurface,Blue foam,2BFEEDCD-6B49-4063-A792-A6DD5FBC25CE
/TXT_Materials/TXT_Subsurface,Jade,1D8C6609-F681-4779-B855-B937A2D6565D
/TXT_Materials/TXT_Subsurface,Wax,09CFEC07-DE50-44AA-82DA-4AC5C72CEA97
/TXT_Materials/TXT_Subsurface,Grape skin,3F54991C-B206-4D99-8B64-49D6F9F15795
/TXT_Materials/TXT_Subsurface,Veinous network,55864395-93F1-494C-8940-F868ACF5A994
/TXT_Materials/TXT_Subsurface,Ice 1,B31491E0-F96E-4CD9-886D-4416B10243B6
/TXT_Materials/TXT_Subsurface,Ice 2,D5E57195-566E-4FDF-AB26-BC88EF7CDA73
/TXT_Materials/TXT_Subsurface,Ice 3,89B07470-5E3D-4474-BCBF-90B12376157B
/TXT_Materials/TXT_Subsurface,Blobs,99EE0B37-FEFC-4570-A2EC-A5336A64E8E2
/TXT_Materials/TXT_Water,Pool 01,0041159A-3925-4FAB-9E9F-325C6273C8F1
/TXT_Materials/TXT_Water,Pool 02,39472F3A-600A-4116-97C8-2EC9BC03A5A9
/TXT_Materials/TXT_Water,River 01,EA48CB44-7D0D-40BD-8FC0-D6B26AA4105A
/TXT_Materials/TXT_Water,River 02,FEDDFA78-82AD-43EF-B2E7-56B3688C7F6D
/TXT_Materials/TXT_Water,Lake 01,E070F20E-1B0B-4CBB-9CE2-56FE3B8146F3
/TXT_Materials/TXT_Water,Lake 02,28754ADA-D1E3-4A7F-AC4D-01AFCC59DCC3
/TXT_Materials/TXT_Water,Sea 01,20A141CB-C53F-42F1-AEE4-DF461A1E90E3
/TXT_Materials/TXT_Water,Sea 02,746D7E7E-42E0-4A31-8E7A-CD8162A253EC
/TXT_Materials/TXT_Videos,Video sample,074489A7-B186-43B4-8F30-7FE0E9178BCA
/TXT_Materials/TXT_Neons,Neon 01,4A4ACA1B-7F59-4750-9775-50E49753ECF4
/TXT_Materials/TXT_Neons,Neon 02,DC148633-BF5B-4F9B-95A8-DF172CDFB353
/TXT_Materials/TXT_Neons,Neon Smooth Blink,C0405B37-55F9-496B-B568-79B2DF666463
/TXT_Materials/TXT_Neons,Neon Sharp Blink,42D7D880-56E8-4392-8866-EE19175F40E7
/TXT_Materials/TXT_Neons,Stroboscope,1A662C97-7669-4783-8CDE-FC25A4242D8E
/TXT_Materials/TXT_Neons,Police Beacon,3257A695-7FB4-4B8B-81B1-6523EAE2C499
/TXT_Materials/TXT_Neons,Multicolored Neon,6F5D7152-583B-43E3-95C9-DAB207F9BBFD
/TXT_Materials/TXT_Leather,Full grain 01,6D24A0FF-F687-40B1-B186-A5A121343952
/TXT_Materials/TXT_Leather,Full grain 02,67462A64-D85E-46E2-A64E-970B38763DFE
/TXT_Materials/TXT_Leather,Full grain 03,5A3218C9-C619-457C-A884-B32AC9388E98
/TXT_Materials/TXT_Leather,Nubuck 01,A2DF7021-30B0-4563-AE55-781BDDB54701
/TXT_Materials/TXT_Leather,Padded leather 01,95230320-2C4C-43E7-B72A-A997139C1062
/TXT_Materials/TXT_Leather,Padded leather 02,52F4DA6E-8123-4E03-930D-65CBAD44D535
/TXT_Materials/TXT_Leather,Padded leather 03,D814787A-0656-4CBD-830D-1FE5CC6E6B20
/TXT_Materials/TXT_Leather,Split leather 01,AAE8DB91-2AB4-46ED-AA1E-F8032E3635B5
/TXT_Materials/TXT_Leather,Split leather 02,A71AE75B-A8DD-4968-BF11-44027C41FF5A
/TXT_Materials/TXT_Leather,Top grain 01,355ABF9C-C838-40E7-93AF-AD5862AE1B89
/TXT_Materials/TXT_Leather,Top grain 02,7A6516F3-087E-433F-9F8C-BA649A47DA6E
/TXT_Materials/TXT_Leather,Top grain 03,86916CBF-B3AB-4F70-88A1-13B5E713806F
/TXT_Materials/TXT_Leather,Top grain 04,60CD663F-5643-4361-A2D4-C47C0C7D7968
/TXT_Materials/TXT_Leather,Top grain 05,E9663A56-D98C-4574-9238-9A20EB46C663
/TXT_Materials/TXT_Leather,Wall tiles leather 01,A1F30CD2-05DD-43C8-9DC3-A431EB22A71D
/TXT_Materials/TXT_Fabric,Carpet sisal quad,65C52961-1491-467D-B243-902A9A1B4842
/TXT_Materials/TXT_Fabric,Carpet velvet 01,878ABBBA-28ED-4C14-9AB5-244C8FEDDA96
/TXT_Materials/TXT_Fabric,Carpet velvet 02,9317627B-7254-4594-A428-E3B94073522D
/TXT_Materials/TXT_Fabric,Carpet velvet 03,A587899A-C3B4-462E-A91B-63D8087C5F14
/TXT_Materials/TXT_Fabric,Carpet wool busy 01,2942B22E-5F72-4D51-88CD-7CE7D8AE876B
/TXT_Materials/TXT_Fabric,Carpet wool dak 01,66BFC5EE-E248-4C84-9ACF-9466B2354CCA
/TXT_Materials/TXT_Fabric,Carpet wool hirst 01,E0C93D78-E501-4A38-AD83-5B8C83DD0A76
/TXT_Materials/TXT_Fabric,Carpet wool laos 01,6968824E-EEA3-484E-9576-FEED17762D1A
/TXT_Materials/TXT_Fabric,Carpet wool laos 02,2DFB98EB-2036-4111-BF41-22A3F39C703F
/TXT_Materials/TXT_Fabric,Carpet wool laos 03,EC97F399-F223-4B65-A83B-E9444A80B14B
/TXT_Materials/TXT_Fabric,Carpet wool sedona 01,1F3EB311-3D6A-42FC-906C-6A1C4ECF3454
/TXT_Materials/TXT_Fabric,Carpet wool sedona 02,4359C010-1A85-4FC7-8132-8CB499CA4C87
/TXT_Materials/TXT_Fabric,Carpet wool sedona 03,A02C3132-7315-4CC6-A57A-8DD247BAEC2E
/TXT_Materials/TXT_Fabric,Carpet wool tile 01,6C344BFD-BDD2-4045-BF9D-E50E0B8B2968
/TXT_Materials/TXT_Fabric,Carpet wool var 01,A5E5BFAF-C3AF-4C7F-A043-FCC30FE1CBD7
/TXT_Materials/TXT_Fabric,Carpet wool var 02,EDDAA27C-93B9-4FF7-9F90-A1CBA78835DD
/TXT_Materials/TXT_Fabric,Carpet wool var 03,1C1BBEE9-4DBA-4665-82B0-4A5CA0389F5D
/TXT_Materials/TXT_Fabric,Fabric diamond 01,58F244F5-6AE6-4D93-9A73-893F0EE74DFB
/TXT_Materials/TXT_Fabric,Fabric velvet 01,EA7DDCA3-0B9E-46ED-A8E8-710F4B96E984
/TXT_Materials/TXT_Fabric,Fabric wool 01,C999B7CD-2066-4961-8EFE-4966A6139500
/TXT_Materials/TXT_Fabric,Fabric wool base 01,F2A335CB-F1A5-42FE-BC10-0456E66D2857
/TXT_Materials/TXT_Fabric,Fabric wool break 01,47E91B17-0DAD-413C-8B90-359DF5DAE13A
/TXT_Materials/TXT_Fabric,Fabric wool chevron 01,C8652C9F-7909-45BA-B50B-57E41CCB9442
/TXT_Materials/TXT_Fabric,Fabric wool chevron 02,6CF140C9-0E52-42CD-A190-85A4184A4C4B
/TXT_Materials/TXT_Fabric,Fabric wool shaggy 01,982210FD-67D6-42C1-BAB6-A0D09E2B58FD
/TXT_Materials/TXT_Fabric,Fabric wool stripe 01,71EFEBCE-E5C6-42C6-8271-BC7ECA903553
/TXT_Materials/TXT_Fabric,Fabric wool triangle 01,09924878-6B87-4B3E-967B-12615FC92CC1
/TXT_Materials/TXT_Fabric,Fabric wool triangle 02,36EED47E-C86A-433D-93B0-EB90CAE5FE0B
/TXT_Materials/TXT_Fabric,Fabric zebra 01,B41706F7-8AD3-480C-80DE-BD7F53761CC3
/TXT_Materials/TXT_Fabric,Long pile carpet 01,239C760D-03CA-4534-8242-40234FF9287D
/TXT_Materials/TXT_Fabric,Long pile carpet 02,E2B8B5FF-2CCF-480C-98CC-369A84A37F19
/TXT_Materials/TXT_Fabric,Long pile carpet 03,2093FF2F-9BE1-4D48-AEE0-46167D4D16B9
/TXT_Materials/TXT_Fabric,Long pile carpet 04,2DB40DCB-2B54-4B55-BE46-B7820D5E2068
/TXT_Materials/TXT_Fabric,Long pile carpet 05,DEC06AAE-F9B9-491D-96D7-05C879AA13A7
/TXT_Materials/TXT_Fabric,Long pile carpet 06,56991CE1-1FAC-457A-AA61-275E8219FE7E
/TXT_Materials/TXT_Fabric,Long pile carpet 07,D9B50719-72C3-4D26-8C91-131E7B1445DB
/TXT_Materials/TXT_Fabric,Long pile carpet 08,8C62A558-9FB0-4814-A548-D67BEEC32C32
/TXT_Materials/TXT_Fabric,Long pile carpet 09,4F7DF597-21E3-4557-B064-B6701C70C9B8
/TXT_Materials/TXT_Tiles,Cement tiles 1,BF249FA1-C576-45C7-8A39-5BC75CB17394
/TXT_Materials/TXT_Tiles,Cement tiles 2,DD46580C-0E38-4D3A-94C2-A3C81F400E49
/TXT_Materials/TXT_Tiles,Cement tiles 3,7615419A-8B2D-410A-9AF9-ADC7C2E2D29E
/TXT_Materials/TXT_Tiles,Cement tiles 4,A34F8427-2E75-4065-AF67-8135010B6CBA
/TXT_Materials/TXT_Tiles,Cement tiles 5,3D0EBD34-8E7F-4EA6-91D3-1B73DC8CE6F5
/TXT_Materials/TXT_Tiles,Cement tiles 6,9B63C1F8-616E-411B-ABF4-F8DE7690025D
/TXT_Materials/TXT_Tiles,Cement tiles 7,D6EDAF29-E956-4FA6-98B3-7A9F5B4DC9EA
/TXT_Materials/TXT_Tiles,Cement tiles 8,201CE74A-7BBE-417C-B682-A76D68C79061
/TXT_Materials/TXT_Tiles,Cement tiles 9,90BD9161-B37F-4F04-8758-39A08055136A
/TXT_Materials/TXT_Tiles,Cement tiles 10,944CFC6B-CC6E-45C6-A7A5-900D1375B658
/TXT_Materials/TXT_Tiles,Cement tiles 11,AA5EA7E4-43BA-43FC-B483-0BB67B4D5A0D
/TXT_Materials/TXT_Tiles,Cement tiles 12,5805ABEB-04D4-4026-A378-04EE6A7A99BC
/TXT_Materials/TXT_Tiles,Cement tiles 13,2122D079-63FD-41C1-8955-594C9273A8DC
/TXT_Materials/TXT_Tiles,Ceramic tiles 1,B3F8026C-BFA5-4058-9DE1-5857B3A5B4C5
/TXT_Materials/TXT_Tiles,Ceramic tiles 2,1F9AB281-8883-4B21-801F-31AE157E5EC3
/TXT_Materials/TXT_Tiles,Ceramic tiles 3,32046826-0C48-4916-8C99-C24EF43F9FFC
/TXT_Materials/TXT_Tiles,Ceramic tiles 4,57E1F555-82A3-4472-8092-FBFBC31F0603
/TXT_Materials/TXT_Tiles,Ceramic tiles 5,7F6EAA8B-4FE0-48CC-918D-0B13406A7FEC
/TXT_Materials/TXT_Tiles,Ceramic tiles 6,80A3D9BA-73EC-4C4C-AEB1-45931F5ECBF6
/TXT_Materials/TXT_Tiles,Ceramic tiles 7,BC3CCAB2-E0A5-4C33-A9D8-599F7042E82B
/TXT_Materials/TXT_Tiles,Ceramic tiles 8,67FCAD3D-3289-4582-954D-A658C0134124
/TXT_Materials/TXT_Tiles,Ceramic tiles 9,B40A581C-5A7B-4A70-9576-7DEC6CB62FED
/TXT_Materials/TXT_Tiles,Ceramic tiles 10,6B514295-E097-4E50-BF60-A193FDF56D97
/TXT_Materials/TXT_Tiles,Concrete tiles 1,D8041B86-F10C-4DBC-A9B5-208CB5DD89BC
/TXT_Materials/TXT_Tiles,Concrete tiles 2,805A9B87-EF04-401B-BAC8-A720D2FAB50E
/TXT_Materials/TXT_Tiles,Concrete tiles 3,E058A9CE-17AA-47D2-AF67-A1434F35E810
/TXT_Materials/TXT_Tiles,Concrete tiles 4,EA13BEC9-48F3-4971-8E68-733F30D6216E
/TXT_Materials/TXT_Tiles,Concrete tiles 5,C4DBA457-17DD-4556-83A7-0A3CE201986B
/TXT_Materials/TXT_Tiles,Concrete tiles 6,E5C127A1-D062-4436-B71B-F8C18895837F
/TXT_Materials/TXT_Tiles,Concrete tiles 7,CA04CB3A-32AE-4838-B665-C71C8C2A8D34
/TXT_Materials/TXT_Tiles,Concrete tiles 8,099685AE-73DB-42EA-BEE5-213666AB5AB5
/TXT_Materials/TXT_Tiles,Concrete tiles 9,60EEDE43-2AE2-4F20-BC13-1F94363DB1EB
/TXT_Materials/TXT_Tiles,Metallic tiles 1,65311662-98EB-4DC7-8C7E-A8C47F0BCC4F
/TXT_Materials/TXT_Tiles,Metallic tiles 2,D0C6E763-8009-4CA0-8A1D-9671D3037074
/TXT_Materials/TXT_Tiles,Mosaic tiles 1,9DCEE09E-5774-40CB-AA38-090C735B477E
/TXT_Materials/TXT_Tiles,Mosaic tiles 2,7F7897DE-14C2-49DB-99FE-7A7A146CA9C0
/TXT_Materials/TXT_Tiles,Sandstone tiles 1,46342E2E-5713-4EDD-A31E-A6B9254B815D
/TXT_Materials/TXT_Tiles,Sandstone tiles 2,3B234DAF-275D-4068-B34F-9A04410D42A2
/TXT_Materials/TXT_Tiles,Stoneware tiles 1,D9647EC1-85CC-4503-A6A3-7ECDED750C9F
/TXT_Materials/TXT_Tiles,Stoneware tiles 2,DC179A3D-B7C8-484E-BCE9-E3EF90625B9D
/TXT_Materials/TXT_Tiles,Stoneware tiles 3,9A91F9CA-F448-4F22-8DAE-CE661FE215A5
/TXT_Materials/TXT_Tiles,Stoneware tiles 4,52A33207-86D0-4CE2-ABF4-780F06414760
/TXT_Materials/TXT_Tiles,Stoneware tiles 5,65A81A14-01D0-4E3F-8D7D-73C4064BC091
/TXT_Materials/TXT_Tiles,Stoneware tiles 6,D7EB5B1E-98AD-4FA8-9A4E-6BCCC59E235F
/TXT_Materials/TXT_Tiles,Ceramic base,3ECB0143-568A-4715-81E7-352BB8B83EED
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 01 A,48ACAA30-9DEE-4496-8274-5D73EB43CC38
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 01 B,C6A12011-CD8F-4168-868C-A11524AF4D69
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 01 C,1E774ECF-CC9D-4D2E-AFE3-EE95E6B4FBC7
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 01 D,1D39D38C-E7EA-41CA-880E-1D91659C7AB3
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 01 E,F4CE1313-9D81-4666-9874-24BD33F6FBC2
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 02 A,E43B92FD-B482-46D1-9898-F34EC8094381
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 02 B,FBFEA101-450C-4FEE-81CB-C0EB88F04408
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 02 C,FCF659F9-B5CD-4A0C-9896-5E90C44C66C4
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 02 D,7D9D5E7C-05AF-4660-97B0-143340878942
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 02 E,0F912A01-3C94-4AD4-840A-75C47A189D19
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 03 A,13B658C7-042C-499E-AC1F-F5B4C10CADED
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 03 B,99AE57D1-D7E5-42A3-B6C9-771F0EFBACA9
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 03 C,C3C5F772-12E3-4962-819D-DAD987C5ADCC
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 03 D,04D4CE7B-E3FC-4ADA-A821-044BA1836962
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 03 E,B0A433D6-7DCC-4C4F-94C4-F987A9BF886D
/TXT_Materials/TXT_MarbleAndGranite,Blue Marble 01 A,86256C92-80CA-4BE6-AE8B-9E6088287BED
/TXT_Materials/TXT_MarbleAndGranite,Blue Marble 01 B,3F0D7D9A-88C0-40D0-8448-6C3F2273FD36
/TXT_Materials/TXT_MarbleAndGranite,Blue Marble 01 C,E799481B-2379-4C0B-B16D-84E2D0422C93
/TXT_Materials/TXT_MarbleAndGranite,Blue Marble 01 D,B6AD0C84-5EFD-42E4-9E1E-341C54F5E121
/TXT_Materials/TXT_MarbleAndGranite,Blue Marble 01 E,4AB1A3C3-1F3C-427B-A023-2EA1E12C2C9C
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 01 A,EDE3B69E-C8AD-4763-8A51-7290F0993D7F
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 01 B,BFCF337F-CE0A-40B0-8F16-794C45A56FBF
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 01 C,CCE59716-0557-437D-A6BD-FEB077016FA2
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 01 D,1EF65C54-160C-4592-A0D5-C989FB2F55B5
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 01 E,D556E028-7AE3-493C-93C6-E50B47BA2256
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 02 A,B0F987CA-B811-4F36-B6AD-F6383407DFE4
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 02 B,A8334721-0D55-4125-B1E6-73762635B505
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 02 C,445B5A81-2443-4D54-99A5-CA5298E65DD7
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 02 D,98EA6994-0981-4CA4-8B37-1D79D253B800
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 02 E,BE296D47-4F49-4F87-AF7E-56FA671B6534
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 03 A,DA82DC89-EBE2-4AA1-84D9-FC2E3D8EB007
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 03 B,55FC4A81-A2E3-4E11-86A6-94F7434A40E0
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 03 C,85364EEB-FAC3-469E-A489-DF5D63EA2533
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 03 D,82DF1F65-289E-41F6-ACEE-4DB7781594F0
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 03 E,6085D649-13DD-491C-9D46-16ED93A3C665
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 01 A,715D6D67-8FFE-4E2A-A026-9EF4E45C9773
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 01 B,62DA0308-4F3D-4934-BE17-906B36D0C022
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 01 C,01A9E9DB-CCCA-44DE-9B1F-EEAF8F4504D7
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 01 D,5C8BD444-0753-4AA2-9039-644113450B44
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 01 E,096BA4AF-F96B-4C0E-B611-558353BD74E2
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 02 A,65ECED50-381A-4D39-AEF1-B43F49BE39A2
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 02 B,13CF28F0-F007-4783-922F-682BBA99CC77
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 02 C,29D17F4F-BF63-4176-9E6B-34F4EF35AED6
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 02 D,E15605DB-317F-4412-8F3B-4291080EEBCA
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 02 E,44911E9C-7B36-42B3-9081-92AF3626C098
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 03 A,E4A76C1D-2CD5-47A3-A76A-52E4F5386959
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 03 B,72708081-D78E-489B-9C23-B5C30AE6B543
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 03 C,6155025A-9A77-494C-BB03-E8CA26BAC105
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 03 D,6B40FFFA-ED89-44D7-9F7B-1F8F21CB9564
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 03 E,99966DD2-E493-4BB0-8098-970BD01DD646
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 04 A,682408EE-3B9D-47A9-A8DE-480D79BA62E9
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 04 B,13B3CBFC-8006-40B5-9F79-7B59DC7CFD7F
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 04 C,DDE3C017-7DDD-43A0-BD45-A605665A97C5
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 04 D,338E3F8D-4D0F-4696-BD2A-06E8BD017D12
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 04 E,BFFBD7EB-C7C6-483C-BD2F-5D4126C608CC
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 05 A,80BD2342-D6A4-41F5-A69A-197CCE60E71A
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 05 B,340BE11A-BB60-47D2-8BD5-4F3767B633B6
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 05 C,9316E4C2-B719-40EA-B77A-4695C7F9BCE1
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 05 D,5E0A03CB-5656-4E5B-B234-8B2C91FD4162
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 05 E,08F9BDE2-199B-4742-BF09-A27A6A8196B6
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 06 A,D90A7B6E-0DE9-4B64-8FD1-035197A3FE56
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 06 B,E30BC551-6A59-4FFD-9F4C-AA0D2F697067
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 06 C,160A524E-FC3C-46DA-A049-88833BCA75C3
